CHAT: Mar 30 20:36:20 {name  = "Struger", ucid = "ee180fcf62694aee2422d4c2541f901b", ip = "83.11.187.100:60595", id = 3} said "it kicked me off wtf" to all
CHAT: Apr 02 13:58:55 {name  = "Nathan", ucid = "60162f94acddd900402c3bb07d246b81", ip = "211.26.50.11:62885", id = 9} said "SLMOD INFO: Player "E8 JP" is getting autokicked back to spectator" to all
CHAT: Apr 02 13:58:55 {name  = "Head Doctor", ucid = "4423203107fe29a170ad592bb181d17f", ip = "168.194.160.227:30903", id = 10} said "SLMOD INFO: Player "E8 JP" is getting autokicked back to spectator" to all
CHAT: Apr 02 13:58:55 {name  = "Chris", ucid = "074ee6cebe1b4f20d443c7b063e4b14a", ip = "217.244.228.118:60080", id = 11} said "SLMOD INFO: Player "E8 JP" is getting autokicked back to spectator" to all
CHAT: Apr 02 13:58:55 {name  = "pog", ucid = "45b27c7d936347f1404d76d46dc77ee6", ip = "88.130.61.60:13725", id = 13} said "SLMOD INFO: Player "E8 JP" is getting autokicked back to spectator" to all
CHAT: Apr 02 13:58:55 {name  = "EliasTheSwede", ucid = "9feb35b26fac7c25e20a17c71ca2a0f0", ip = "84.121.67.76:50223", id = 14} said "SLMOD INFO: Player "E8 JP" is getting autokicked back to spectator" to all
CHAT: Apr 02 13:58:55 {name  = "FireStorm", ucid = "42f868903330321380bbb0ec88f9bef0", ip = "80.208.65.163:2189", id = 15} said "SLMOD INFO: Player "E8 JP" is getting autokicked back to spectator" to all
CHAT: Apr 02 13:58:55 {name  = "ThatsColin", ucid = "efda3bef3d480ec3b5feb0b83a38c155", ip = "87.195.245.252:56087", id = 16} said "SLMOD INFO: Player "E8 JP" is getting autokicked back to spectator" to all
CHAT: Apr 02 13:58:55 {name  = "Heartbreaker 1", ucid = "ed8346a139bf763079565345467f4f3f", ip = "85.93.236.21:59651", id = 17} said "SLMOD INFO: Player "E8 JP" is getting autokicked back to spectator" to all
CHAT: Apr 02 13:58:55 {name  = "Leonard", ucid = "c730e42180588d280a90de8d1107f541", ip = "84.85.240.39:50955", id = 18} said "SLMOD INFO: Player "E8 JP" is getting autokicked back to spectator" to all
CHAT: Apr 02 13:58:55 {name  = "BSoD", ucid = "4b34a298102baeb714bcd893f61abf5d", ip = "82.64.99.213:49980", id = 19} said "SLMOD INFO: Player "E8 JP" is getting autokicked back to spectator" to all
CHAT: Apr 02 14:22:50 {name  = "GripenDuke16", ucid = "097ab31e16fb23b4ef5c14a522773fbb", ip = "197.86.155.17:57807", id = 8} said "Love the dual ECM there Firestorm 10/10" to all
CHAT: Apr 02 14:22:57 {name  = "FireStorm", ucid = "42f868903330321380bbb0ec88f9bef0", ip = "80.208.65.163:2189", id = 15} said "xD" to all
CHAT: Apr 02 14:23:17 {name  = "GripenDuke16", ucid = "097ab31e16fb23b4ef5c14a522773fbb", ip = "197.86.155.17:57807", id = 8} said "they won't see you coming xD" to all
CHAT: Apr 02 14:23:55 {name  = "Head Doctor", ucid = "4423203107fe29a170ad592bb181d17f", ip = "168.194.160.227:30903", id = 10} said "Question: are my plane's gear doors ripped off?" to all
CHAT: Apr 02 14:24:14 {name  = "FireStorm", ucid = "42f868903330321380bbb0ec88f9bef0", ip = "80.208.65.163:2189", id = 15} said "no they'll see me comming they just cant do shit about it xD" to all
CHAT: Apr 02 14:24:33 {name  = "GripenDuke16", ucid = "097ab31e16fb23b4ef5c14a522773fbb", ip = "197.86.155.17:57807", id = 8} said "xD" to all
CHAT: Apr 02 14:26:09 {name  = "Vinny", ucid = "957cf29b31771861848e499250132e7d", ip = "78.113.123.13:61619", id = 6} said "that's the best definition of ECM I've ever seen" to all
CHAT: Apr 02 14:26:21 {name  = "FireStorm", ucid = "42f868903330321380bbb0ec88f9bef0", ip = "80.208.65.163:2189", id = 15} said "lol xD" to all
CHAT: Apr 02 14:27:13 {name  = "FireStorm", ucid = "42f868903330321380bbb0ec88f9bef0", ip = "80.208.65.163:2189", id = 15} said "tho my reason to having 2 is that i tend to be unlucky and lose my ECM pod on the frist hit" to all
CHAT: Apr 02 14:28:17 {name  = "Head Doctor", ucid = "4423203107fe29a170ad592bb181d17f", ip = "168.194.160.227:30903", id = 10} said "Anyone avaliable to CAP over south of Maykop?" to all
CHAT: Apr 02 14:30:15 {name  = "FireStorm", ucid = "42f868903330321380bbb0ec88f9bef0", ip = "80.208.65.163:2189", id = 15} said "maykop is bullseye right now right?" to all
CHAT: Apr 02 14:31:10 {name  = "Head Doctor", ucid = "4423203107fe29a170ad592bb181d17f", ip = "168.194.160.227:30903", id = 10} said "A-10s, Hornet hot from NW" to all
CHAT: Apr 02 14:31:34 {name  = "GripenDuke16", ucid = "097ab31e16fb23b4ef5c14a522773fbb", ip = "197.86.155.17:57807", id = 8} said "Copy" to all
CHAT: Apr 02 14:31:37 {name  = "FireStorm", ucid = "42f868903330321380bbb0ec88f9bef0", ip = "80.208.65.163:2189", id = 15} said "looks to be heading for duke" to all
CHAT: Apr 02 14:34:57 {name  = "FireStorm", ucid = "42f868903330321380bbb0ec88f9bef0", ip = "80.208.65.163:2189", id = 15} said "nice hit" to all
CHAT: Apr 02 14:35:08 {name  = "Head Doctor", ucid = "4423203107fe29a170ad592bb181d17f", ip = "168.194.160.227:30903", id = 10} said "Thx" to all
CHAT: Apr 02 14:36:34 {name  = "Head Doctor", ucid = "4423203107fe29a170ad592bb181d17f", ip = "168.194.160.227:30903", id = 10} said "Firestorm, what are your primary tgts?" to all
CHAT: Apr 02 14:37:28 {name  = "FireStorm", ucid = "42f868903330321380bbb0ec88f9bef0", ip = "80.208.65.163:2189", id = 15} said "the outer AA guns" to all
CHAT: Apr 02 14:37:49 {name  = "Head Doctor", ucid = "4423203107fe29a170ad592bb181d17f", ip = "168.194.160.227:30903", id = 10} said "Hawk too?" to all
CHAT: Apr 02 14:38:50 {name  = "FireStorm", ucid = "42f868903330321380bbb0ec88f9bef0", ip = "80.208.65.163:2189", id = 15} said "im not sure i got the range to take them out" to all
TEAM HIT: Apr 02 14:38:53 {players = {1 = {name  = "Leonard", ucid = "c730e42180588d280a90de8d1107f541", ip = "84.85.240.39:50955", id = 18}1 = {name = ThatsColin with AIM-120C
TEAM KILL: Apr 02 14:39:04 {players = {1 = {name  = "Leonard", ucid = "c730e42180588d280a90de8d1107f541", ip = "nil", id = 18}1 = {name = ThatsColin with AIM-120C
CHAT: Apr 02 14:39:07 {name  = "Head Doctor", ucid = "4423203107fe29a170ad592bb181d17f", ip = "168.194.160.227:30903", id = 10} said "I'll try then" to all
CHAT: Apr 02 14:39:13 {name  = "Head Doctor", ucid = "4423203107fe29a170ad592bb181d17f", ip = "168.194.160.227:30903", id = 10} said "SAM!" to all
CHAT: Apr 02 14:39:17 {name  = "ThatsColin", ucid = "efda3bef3d480ec3b5feb0b83a38c155", ip = "87.195.245.252:56087", id = 16} said "-forgive" to all (output suppressed by Slmod)
CHAT: Apr 02 14:42:36 {name  = "FireStorm", ucid = "42f868903330321380bbb0ec88f9bef0", ip = "80.208.65.163:2189", id = 15} said "that things fucking hurt" to all
CHAT: Apr 02 14:42:46 {name  = "FireStorm", ucid = "42f868903330321380bbb0ec88f9bef0", ip = "80.208.65.163:2189", id = 15} said "that thing*" to all
CHAT: Apr 02 14:48:53 {name  = "GUYVER ARMOR", ucid = "120a9e8c560d276712a1d1b970aa810c", ip = "12.207.220.78:58907", id = 11} said "Sochi inbound i hate when it doesn't show on comms menu" to all
CHAT: Apr 02 14:49:25 {name  = "GUYVER ARMOR", ucid = "120a9e8c560d276712a1d1b970aa810c", ip = "12.207.220.78:58907", id = 11} said "alt 1750 will use rnwy 06 sochi" to all
CHAT: Apr 02 14:50:15 {name  = "FireStorm", ucid = "42f868903330321380bbb0ec88f9bef0", ip = "80.208.65.163:2189", id = 15} said "runway clear" to all
CHAT: Apr 02 14:51:08 {name  = "GUYVER ARMOR", ucid = "120a9e8c560d276712a1d1b970aa810c", ip = "12.207.220.78:58907", id = 11} said "12 nm till landing sochi" to all
CHAT: Apr 02 14:51:57 {name  = "GUYVER ARMOR", ucid = "120a9e8c560d276712a1d1b970aa810c", ip = "12.207.220.78:58907", id = 11} said "sochi on final 7 nm till landing" to all
CHAT: Apr 02 14:52:42 {name  = "FireStorm", ucid = "42f868903330321380bbb0ec88f9bef0", ip = "80.208.65.163:2189", id = 15} said "Runway is clear" to all
CHAT: Apr 02 14:53:44 {name  = "Head Doctor", ucid = "4423203107fe29a170ad592bb181d17f", ip = "168.194.160.227:30903", id = 10} said "Bingo fuel. RTB" to all
CHAT: Apr 02 14:55:20 {name  = "FireStorm", ucid = "42f868903330321380bbb0ec88f9bef0", ip = "80.208.65.163:2189", id = 15} said "this is thick gal 1im airborn" to all
CHAT: Apr 02 14:56:28 {name  = "GUYVER ARMOR", ucid = "120a9e8c560d276712a1d1b970aa810c", ip = "12.207.220.78:58907", id = 11} said "pydo it was a serviceble aircraft you could had fixed it hehehe" to all
CHAT: Apr 02 14:57:49 {name  = "FireStorm", ucid = "42f868903330321380bbb0ec88f9bef0", ip = "80.208.65.163:2189", id = 15} said "im heaving to maykop with 6 JDAMS
 and 2 CBU97s" to all
CHAT: Apr 02 14:58:54 {name  = "Head Doctor", ucid = "4423203107fe29a170ad592bb181d17f", ip = "168.194.160.227:30903", id = 10} said "Need CAP Maykop asap" to all
CHAT: Apr 02 14:59:26 {name  = "FireStorm", ucid = "42f868903330321380bbb0ec88f9bef0", ip = "80.208.65.163:2189", id = 15} said "im about 116km out" to all
CHAT: Apr 02 15:01:53 {name  = "FireStorm", ucid = "42f868903330321380bbb0ec88f9bef0", ip = "80.208.65.163:2189", id = 15} said "Oatdog can you deal with that SU30 thats nearby?" to all
CHAT: Apr 02 15:03:03 {name  = "Head Doctor", ucid = "4423203107fe29a170ad592bb181d17f", ip = "168.194.160.227:30903", id = 10} said "Inbound Sochi. Zero fuel" to all
CHAT: Apr 02 15:03:17 {name  = "FireStorm", ucid = "42f868903330321380bbb0ec88f9bef0", ip = "80.208.65.163:2189", id = 15} said "HEAD his diving on you" to all
CHAT: Apr 02 15:03:23 {name  = "Head Doctor", ucid = "4423203107fe29a170ad592bb181d17f", ip = "168.194.160.227:30903", id = 10} said "Flanker on my six, too" to all
CHAT: Apr 02 15:04:36 {name  = "GUYVER ARMOR", ucid = "120a9e8c560d276712a1d1b970aa810c", ip = "12.207.220.78:58907", id = 11} said "wtf he got hit 2ice" to all
CHAT: Apr 02 15:04:40 {name  = "Head Doctor", ucid = "4423203107fe29a170ad592bb181d17f", ip = "168.194.160.227:30903", id = 10} said "Holy sh... i'll pay the beer tonight" to all
CHAT: Apr 02 15:04:55 {name  = "GUYVER ARMOR", ucid = "120a9e8c560d276712a1d1b970aa810c", ip = "12.207.220.78:58907", id = 11} said "finally" to all
CHAT: Apr 02 15:05:08 {name  = "GUYVER ARMOR", ucid = "120a9e8c560d276712a1d1b970aa810c", ip = "12.207.220.78:58907", id = 11} said "third was a sharm" to all
CHAT: Apr 02 15:06:08 {name  = "Oatdog", ucid = "bef6286f8e9eb6cee0a29b9ba8474db1", ip = "24.126.128.157:60397", id = 22} said "Bruh moment" to all
CHAT: Apr 02 15:07:04 {name  = "Oatdog", ucid = "bef6286f8e9eb6cee0a29b9ba8474db1", ip = "24.126.128.157:60397", id = 22} said "Firestorm look out you got a flanker at 1 oclock" to all
TEAM HIT: Apr 02 15:13:27 {players = {1 = {name  = "DevilDelight", ucid = "ca4bdbfd8870f7b7648dd2686db6169c", ip = "213.22.240.211:50093", id = 4}1 = {name = GUYVER ARMOR with AIM-120C
TEAM HIT: Apr 02 15:13:27 {players = {1 = {name  = "DevilDelight", ucid = "ca4bdbfd8870f7b7648dd2686db6169c", ip = "213.22.240.211:50093", id = 4}1 = {name = GUYVER ARMOR with AIM-120C
CHAT: Apr 02 15:13:45 {name  = "GUYVER ARMOR", ucid = "120a9e8c560d276712a1d1b970aa810c", ip = "12.207.220.78:58907", id = 11} said "what the fuck i had him u bastard" to all
TEAM KILL: Apr 02 15:13:55 {players = {1 = {name  = "DevilDelight", ucid = "ca4bdbfd8870f7b7648dd2686db6169c", ip = "nil", id = 4}1 = {name = GUYVER ARMOR with AIM-120C
CHAT: Apr 02 15:14:10 {name  = "GUYVER ARMOR", ucid = "120a9e8c560d276712a1d1b970aa810c", ip = "12.207.220.78:58907", id = 11} said "-punish" to all (output suppressed by Slmod)
CHAT: Apr 02 15:15:05 {name  = "GUYVER ARMOR", ucid = "120a9e8c560d276712a1d1b970aa810c", ip = "12.207.220.78:58907", id = 11} said "oh i hope u get one up your ass" to all
CHAT: Apr 02 15:15:20 {name  = "DevilDelight", ucid = "ca4bdbfd8870f7b7648dd2686db6169c", ip = "213.22.240.211:50093", id = 4} said "had radar lock on the bodey bro" to all
CHAT: Apr 02 15:15:34 {name  = "DevilDelight", ucid = "ca4bdbfd8870f7b7648dd2686db6169c", ip = "213.22.240.211:50093", id = 4} said "not my faut that aim-120 whent to you" to all
CHAT: Apr 02 15:15:40 {name  = "GUYVER ARMOR", ucid = "120a9e8c560d276712a1d1b970aa810c", ip = "12.207.220.78:58907", id = 11} said "yes u said it on the buddy" to all
CHAT: Apr 02 15:16:02 {name  = "Head Doctor", ucid = "4423203107fe29a170ad592bb181d17f", ip = "168.194.160.227:30903", id = 10} said "Guys, chill..." to all
CHAT: Apr 02 15:16:09 {name  = "Vulcan11", ucid = "ba0a160667c5776fe865230174692a5c", ip = "144.172.180.97:60538", id = 12} said "not your fault, thats funny" to all
CHAT: Apr 02 15:16:26 {name  = "DevilDelight", ucid = "ca4bdbfd8870f7b7648dd2686db6169c", ip = "213.22.240.211:50093", id = 4} said "WTF bro..." to all
CHAT: Apr 02 15:16:32 {name  = "DevilDelight", ucid = "ca4bdbfd8870f7b7648dd2686db6169c", ip = "213.22.240.211:50093", id = 4} said "are u serious" to all
TEAM HIT: Apr 02 15:42:06 {players = {1 = {name  = "WoAnTa", ucid = "e66891f6952004846f7ea2491db5be98", ip = "90.52.203.58:65146", id = 16}1 = {name = TANKER130_BLUE#001-01 with GSh-2-23
TEAM HIT: Apr 02 15:42:06 {players = {1 = {name  = "WoAnTa", ucid = "e66891f6952004846f7ea2491db5be98", ip = "90.52.203.58:65146", id = 16}1 = {name = TANKER130_BLUE#001-01 with GSh-2-23
TEAM HIT: Apr 02 15:42:07 {players = {1 = {name  = "WoAnTa", ucid = "e66891f6952004846f7ea2491db5be98", ip = "90.52.203.58:65146", id = 16}1 = {name = TANKER130_BLUE#001-01 with GSh-2-23
TEAM HIT: Apr 02 15:42:07 {players = {1 = {name  = "WoAnTa", ucid = "e66891f6952004846f7ea2491db5be98", ip = "90.52.203.58:65146", id = 16}1 = {name = TANKER130_BLUE#001-01 with GSh-2-23
TEAM HIT: Apr 02 15:42:21 {players = {1 = {name  = "WoAnTa", ucid = "e66891f6952004846f7ea2491db5be98", ip = "90.52.203.58:65146", id = 16}1 = {name = TANKER130_BLUE#001-01 with PL-5EII
TEAM KILL: Apr 02 15:42:32 {players = {1 = {name  = "WoAnTa", ucid = "e66891f6952004846f7ea2491db5be98", ip = "nil", id = 16}1 = {name = TANKER130_BLUE#001-01 with PL-5EII
TEAM HIT: Apr 02 15:46:45 {players = {1 = {name  = "Didyeah", ucid = "9d95d40bec6a7b78d2bea788fc1444d4", ip = "81.202.234.232:62222", id = 23}1 = {name = AWACS_BLUE_OVERLORD#001-01 with AIM-120C
TEAM KILL: Apr 02 15:47:45 {players = {1 = {name  = "Didyeah", ucid = "9d95d40bec6a7b78d2bea788fc1444d4", ip = "nil", id = 23}1 = {name = AWACS_BLUE_OVERLORD#001-01 with AIM-120C
CHAT: Apr 02 15:48:17 {name  = "Didyeah", ucid = "9d95d40bec6a7b78d2bea788fc1444d4", ip = "81.202.234.232:62222", id = 23} said "oops my 120 went maddog on the friendly" to all
CHAT: Apr 02 15:56:16 {name  = "WoAnTa", ucid = "e66891f6952004846f7ea2491db5be98", ip = "90.52.203.58:65146", id = 16} said "Guyver armor need you" to all
CHAT: Apr 02 15:56:20 {name  = "WoAnTa", ucid = "e66891f6952004846f7ea2491db5be98", ip = "90.52.203.58:65146", id = 16} said "I don't have missile" to all
CHAT: Apr 02 15:57:10 {name  = "WoAnTa", ucid = "e66891f6952004846f7ea2491db5be98", ip = "90.52.203.58:65146", id = 16} said "Nice" to all
CHAT: Apr 02 15:57:23 {name  = "GUYVER ARMOR", ucid = "120a9e8c560d276712a1d1b970aa810c", ip = "12.207.220.78:58907", id = 11} said "no prob" to all
CHAT: Apr 02 15:58:16 {name  = "WoAnTa", ucid = "e66891f6952004846f7ea2491db5be98", ip = "90.52.203.58:65146", id = 16} said "I destroy AAA, you can pass with rockets after" to all
CHAT: Apr 02 15:58:32 {name  = "Great AgQc", ucid = "325a727a598c86a8377df238ae59b18c", ip = "135.19.197.41:52410", id = 5} said "Does reair working ?" to all
CHAT: Apr 02 15:58:42 {name  = "WoAnTa", ucid = "e66891f6952004846f7ea2491db5be98", ip = "90.52.203.58:65146", id = 16} said "Reair ?" to all
CHAT: Apr 02 15:59:08 {name  = "Striker 2-1│ DingDong", ucid = "a744aa6ca99d1bf9325adb393b72b9b5", ip = "86.135.119.192:50091", id = 4} said "im inbound to Krasnodar for any cleanup" to all
CHAT: Apr 02 16:00:46 {name  = "WoAnTa", ucid = "e66891f6952004846f7ea2491db5be98", ip = "90.52.203.58:65146", id = 16} said "It's clear" to all
CHAT: Apr 02 16:01:29 {name  = "Striker 2-1│ DingDong", ucid = "a744aa6ca99d1bf9325adb393b72b9b5", ip = "86.135.119.192:50091", id = 4} said "gj" to all
CHAT: Apr 02 16:21:27 {name  = "WoAnTa", ucid = "e66891f6952004846f7ea2491db5be98", ip = "90.52.203.58:65146", id = 16} said "On your 6 Durin" to all
CHAT: Apr 02 16:22:11 {name  = "Durin", ucid = "7b4c1b71c433eb99dded6aa92438dd97", ip = "46.114.136.18:54235", id = 7} said "rgr" to all
TEAM HIT: Apr 02 16:30:09 {players = {1 = {name  = "Timme", ucid = "2a40cd22598bee2c7b1cbf5a61500f7f", ip = "77.10.111.128:50433", id = 17}1 = {name = 10_WEST_CVN72 with AGM-88C
TEAM HIT: Apr 02 16:30:09 {players = {1 = {name  = "Timme", ucid = "2a40cd22598bee2c7b1cbf5a61500f7f", ip = "77.10.111.128:50433", id = 17}1 = {name = New Static Object #014 with F/A-18C Lot 20
TEAM HIT: Apr 02 16:30:09 {players = {1 = {name  = "Timme", ucid = "2a40cd22598bee2c7b1cbf5a61500f7f", ip = "77.10.111.128:50433", id = 17}1 = {name = New Static Object #015 with F/A-18C Lot 20
CHAT: Apr 02 16:45:42 {name  = "spartan_pilot", ucid = "927e5428ae8f50676dcac73668753a09", ip = "86.150.131.32:53585", id = 18} said "-motd" to all (output suppressed by Slmod)
CHAT: Apr 02 16:50:41 {name  = "Ercevic", ucid = "a277df68ef154641182f2d9ae4f74a10", ip = "79.155.79.164:50770", id = 22} said "º" to all
TEAM HIT: Apr 02 17:02:59 {players = {1 = {name  = "Timme", ucid = "2a40cd22598bee2c7b1cbf5a61500f7f", ip = "77.10.111.128:50433", id = 17}1 = {name = 10_WEST_CVN74 with F/A-18C Lot 20
CHAT: Apr 02 17:29:53 {name  = "Badger99", ucid = "820b92701d32664b735b6df4ec68b68e", ip = "95.223.58.92:36658", id = 19} said "derp" to all
CHAT: Apr 02 17:56:34 {name  = "Badger99", ucid = "820b92701d32664b735b6df4ec68b68e", ip = "95.223.58.92:36658", id = 19} said "marins, can you privide SEA
D in krymsk?" to all
TEAM HIT: Apr 02 17:56:44 {players = {1 = {name  = "Chris", ucid = "074ee6cebe1b4f20d443c7b063e4b14a", ip = "217.244.228.118:61328", id = 25}1 = {name = SOUTH CVN with F/A-18C Lot 20
TEAM HIT: Apr 02 18:01:20 {players = {1 = {name  = "Timme", ucid = "2a40cd22598bee2c7b1cbf5a61500f7f", ip = "77.10.111.128:52148", id = 9}1 = {name = SOUTH CVN with F/A-18C Lot 20
CHAT: Apr 02 18:03:05 {name  = "Spectre 1-1 | Spirit", ucid = "414805fd24a95f4483a9af343a3ad03b", ip = "101.228.129.62:57853", id = 14} said "-stats me" to all (output suppressed by Slmod)
CHAT: Apr 02 18:15:53 {name  = "week.ru", ucid = "fc7ea152666b35df7243b09ac7f9d7e4", ip = "86.110.170.122:52724", id = 21} said "jigger! get su27 near poti!" to all
CHAT: Apr 02 18:31:09 {name  = "Smokey10", ucid = "030d059d7fecf91ee65e4d6d46f721a0", ip = "86.155.161.92:64449", id = 9} said "what base are we attacking please?" to all
CHAT: Apr 02 18:41:13 {name  = "KEOPS", ucid = "2b31dd8762063f80e67c0f45ab9c2632", ip = "90.174.131.67:56484", id = 29} said "no armi" to all
CHAT: Apr 02 18:42:46 {name  = "KEOPS", ucid = "2b31dd8762063f80e67c0f45ab9c2632", ip = "90.174.131.67:56484", id = 29} said "hi all" to all
CHAT: Apr 02 18:43:13 {name  = "Jay25", ucid = "771962d96c347e5b9ce2405751033fd6", ip = "47.196.96.197:52923", id = 22} said "hey" to all
CHAT: Apr 02 19:02:15 {name  = "KEOPS", ucid = "2b31dd8762063f80e67c0f45ab9c2632", ip = "90.174.131.67:56484", id = 29} said "CO SE MIRA LA PUNTUACION?" to all
CHAT: Apr 02 19:13:05 {name  = "Chris", ucid = "074ee6cebe1b4f20d443c7b063e4b14a", ip = "217.244.228.118:49777", id = 19} said "check SRS please someone is permanently trans
mitting" to all
CHAT: Apr 02 19:13:43 {name  = "MartynJ2914", ucid = "e697209aff24d38005bd843962df3b66", ip = "146.198.109.87:56407", id = 24} said "cant on discord with my mate" to all
CHAT: Apr 02 19:14:18 {name  = "Chris", ucid = "074ee6cebe1b4f20d443c7b063e4b14a", ip = "217.244.228.118:49777", id = 19} said "or switch freqs. I hear noise all the time" to all
TEAM HIT: Apr 02 19:26:48 {players = {1 = {name  = "Wolf 2-3 | Pixy", ucid = "6d7a749edef2f54737d29633ea341f85", ip = "68.57.209.207:55561", id = 5}1 = {name = Wolf 1-4 | Pydo with F-16CM bl.50
TEAM HIT: Apr 02 19:26:49 {players = {1 = {name  = "Wolf 2-3 | Pixy", ucid = "6d7a749edef2f54737d29633ea341f85", ip = "68.57.209.207:55561", id = 5}1 = {name = Wolf 1-4 | Pydo with F-16CM bl.50
TEAM HIT: Apr 02 19:26:49 {players = {1 = {name  = "Wolf 1-4 | Pydo", ucid = "e71cb956dc74ab541bfdd1de6bf5d424", ip = "84.90.97.239:61631", id = 34}1 = {name = Wolf 2-3 | Pixy with F-16CM bl.50
TEAM HIT: Apr 02 19:26:49 {players = {1 = {name  = "Wolf 2-3 | Pixy", ucid = "6d7a749edef2f54737d29633ea341f85", ip = "68.57.209.207:55561", id = 5}1 = {name = Wolf 1-4 | Pydo with F-16CM bl.50
TEAM HIT: Apr 02 19:26:49 {players = {1 = {name  = "Wolf 1-4 | Pydo", ucid = "e71cb956dc74ab541bfdd1de6bf5d424", ip = "84.90.97.239:61631", id = 34}1 = {name = Wolf 2-3 | Pixy with F-16CM bl.50
TEAM HIT: Apr 02 19:26:50 {players = {1 = {name  = "Wolf 2-3 | Pixy", ucid = "6d7a749edef2f54737d29633ea341f85", ip = "68.57.209.207:55561", id = 5}1 = {name = Wolf 1-4 | Pydo with F-16CM bl.50
TEAM HIT: Apr 02 19:26:53 {players = {1 = {name  = "Wolf 1-4 | Pydo", ucid = "e71cb956dc74ab541bfdd1de6bf5d424", ip = "84.90.97.239:61631", id = 34}1 = {name = Wolf 2-3 | Pixy with F-16CM bl.50
