CHAT: Dec 05 16:25:51 {name  = "Horseman 1-2 | Maddog", ucid = "2fdb9ab14d803bedcd1bfc73460d7db5", ip = "47.199.181.92:52807", id = 14} said "hornet you can go" to all
CHAT: Dec 15 01:06:09 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:51247", id = 8} said "Apollo we are inbound" to all
CHAT: Dec 15 01:06:12 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:51247", id = 8} said "stennis" to all
CHAT: Dec 15 01:06:26 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:51247", id = 8} said "the leftmost one" to all
CHAT: Dec 15 01:06:31 {name  = "Coldy", ucid = "7c1599f34d0c95c44d7ce81024638da1", ip = "90.209.33.234:53112", id = 13} said "Do you have the TCN loaded?" to all
CHAT: Dec 15 01:06:42 {name  = "[RODO][TS's] Gluttony", ucid = "99b1dc3b9766de1a9a1e85771d6f05dd", ip = "70.81.181.203:62854", id = 4} said "MrTurtle_gamer, cosider this your second and final warning, do not take off from the taxiwayl. You h" to all
TEAM HIT: Dec 15 01:06:46 {players = {1 = {name  = "Dagger 1-2|MrTurtle_gamer", ucid = "4a567849afb08e7be2df1731322d7b28", ip = "47.233.50.152:59333", id = 7}1 = {name = Viper 1-1 | someone with M-61
CHAT: Dec 15 01:06:52 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:51247", id = 8} said "LMFAO" to all
CHAT: Dec 15 01:06:52 {name  = "[RODO][TS's] Gluttony", ucid = "99b1dc3b9766de1a9a1e85771d6f05dd", ip = "70.81.181.203:62854", id = 4} said "*have no valid reason to do so" to all
CHAT: Dec 15 01:06:57 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:51247", id = 8} said "I think that's his final warning" to all
CHAT: Dec 15 01:07:35 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:51247", id = 8} said "I believe in you Sunday haha" to all
TEAM HIT: Dec 15 01:07:37 {players = {1 = {name  = "fahad", ucid = "ffeb39cbf54452f99cd465661fcb80dc", ip = "88.98.240.178:6674", id = 10}1 = {name = Wounded Pilot #3407 with AGM-65E
TEAM KILL: Dec 15 01:07:39 {players = {1 = {name  = "fahad", ucid = "ffeb39cbf54452f99cd465661fcb80dc", ip = "nil", id = 10}1 = {name = Wounded Pilot #3407 with AGM-65E
CHAT: Dec 15 01:07:55 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:51247", id = 8} said "GJ" to all
CHAT: Dec 15 01:08:03 {name  = "SundayPuncher", ucid = "de6459eb86e013ec1646a75927256720", ip = "73.110.14.3:64860", id = 3} said "YEEEEHAWW" to all
CHAT: Dec 15 01:08:12 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:51247", id = 8} said "Alright coming in" to all
TEAM HIT: Dec 15 01:08:19 {players = {1 = {name  = "Dagger 1-2|MrTurtle_gamer", ucid = "4a567849afb08e7be2df1731322d7b28", ip = "47.233.50.152:59333", id = 7}1 = {name = [RODO][TS's] Gluttony with AIM-9M
TEAM HIT: Dec 15 01:08:25 {players = {1 = {name  = "Dagger 1-2|MrTurtle_gamer", ucid = "4a567849afb08e7be2df1731322d7b28", ip = "47.233.50.152:59333", id = 7}1 = {name = TheLaw with AIM-9M
CHAT: Dec 15 01:08:29 {name  = "Jetfire", ucid = "5a3e083c88b588f851c3d3125107d596", ip = "82.21.226.187:51479", id = 11} said "Hey im fairly new to this, is their an order to take off and stuff?" to all
CHAT: Dec 15 01:08:34 {name  = "TheLaw", ucid = "0c028e3eddda8818e75816452086c8b4", ip = "75.130.111.138:54901", id = 25} said "really" to all
CHAT: Dec 15 01:08:52 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:51247", id = 8} said "Just ban him already" to all
TEAM KILL: Dec 15 01:09:20 {players = {1 = {name  = "Dagger 1-2|MrTurtle_gamer", ucid = "4a567849afb08e7be2df1731322d7b28", ip = "nil", id = 7}1 = {name = Pilot #006 with AIM-9M
CHAT: Dec 15 01:10:00 {name  = "SundayPuncher", ucid = "de6459eb86e013ec1646a75927256720", ip = "73.110.14.3:64860", id = 3} said "look at us!" to all
TEAM HIT: Dec 15 01:10:08 {players = {1 = {name  = "fahad", ucid = "ffeb39cbf54452f99cd465661fcb80dc", ip = "88.98.240.178:6674", id = 10}1 = {name = Coldy with F/A-18C Lot 20
TEAM HIT: Dec 15 01:10:08 {players = {1 = {name  = "Coldy", ucid = "7c1599f34d0c95c44d7ce81024638da1", ip = "90.209.33.234:53112", id = 13}1 = {name = fahad with F/A-18C Lot 20
TEAM HIT: Dec 15 01:10:10 {players = {1 = {name  = "Coldy", ucid = "7c1599f34d0c95c44d7ce81024638da1", ip = "90.209.33.234:53112", id = 13}1 = {name = fahad with F/A-18C Lot 20
CHAT: Dec 15 01:10:10 {name  = "SundayPuncher", ucid = "de6459eb86e013ec1646a75927256720", ip = "73.110.14.3:64860", id = 3} said "some real carrier qualified mofos!" to all
CHAT: Dec 15 01:10:14 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:51247", id = 8} said "Hahahaha" to all
CHAT: Dec 15 01:10:17 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:51247", id = 8} said "Exactly" to all
TEAM HIT: Dec 15 01:10:21 {players = {1 = {name  = "fahad", ucid = "ffeb39cbf54452f99cd465661fcb80dc", ip = "88.98.240.178:6674", id = 10}1 = {name = New Static Object #034 with F/A-18C Lot 20
TEAM KILL: Dec 15 01:10:21 {players = {1 = {name  = "Coldy", ucid = "7c1599f34d0c95c44d7ce81024638da1", ip = "nil", id = 13}1 = {name = fahad with F/A-18C Lot 20
TEAM HIT: Dec 15 01:10:22 {players = {1 = {name  = "fahad", ucid = "ffeb39cbf54452f99cd465661fcb80dc", ip = "88.98.240.178:6674", id = 10}1 = {name = New Static Object #009 with F/A-18C Lot 20
TEAM HIT: Dec 15 01:10:22 {players = {1 = {name  = "fahad", ucid = "ffeb39cbf54452f99cd465661fcb80dc", ip = "88.98.240.178:6674", id = 10}1 = {name = New Static Object #008 with F/A-18C Lot 20
TEAM KILL: Dec 15 01:10:23 {players = {1 = {name  = "fahad", ucid = "ffeb39cbf54452f99cd465661fcb80dc", ip = "nil", id = 10}1 = {name = New Static Object #008 with F/A-18C Lot 20
TEAM KILL: Dec 15 01:10:23 {players = {1 = {name  = "fahad", ucid = "ffeb39cbf54452f99cd465661fcb80dc", ip = "nil", id = 10}1 = {name = New Static Object #009 with F/A-18C Lot 20
CHAT: Dec 15 01:10:51 {name  = "TheLaw", ucid = "0c028e3eddda8818e75816452086c8b4", ip = "75.130.111.138:54901", id = 25} said "dont know why it said I killed someone" to all
CHAT: Dec 15 01:10:57 {name  = "TheLaw", ucid = "0c028e3eddda8818e75816452086c8b4", ip = "75.130.111.138:54901", id = 25} said "i just spawned in" to all
CHAT: Dec 15 01:11:09 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:51247", id = 8} said "Server goes weird occasionally" to all
TEAM KILL: Dec 15 01:11:12 {players = {1 = {name  = "fahad", ucid = "ffeb39cbf54452f99cd465661fcb80dc", ip = "nil", id = 10}1 = {name = New Static Object #034 with F/A-18C Lot 20
CHAT: Dec 15 01:11:12 {name  = "SundayPuncher", ucid = "de6459eb86e013ec1646a75927256720", ip = "73.110.14.3:64860", id = 3} said "SLMOD INFO: Player "fahad" is getting autokicked back to spectator" to all
CHAT: Dec 15 01:11:12 {name  = "[RODO][TS's] Gluttony", ucid = "99b1dc3b9766de1a9a1e85771d6f05dd", ip = "70.81.181.203:62854", id = 4} said "SLMOD INFO: Player "fahad" is getting autokicked back to spectator" to all
CHAT: Dec 15 01:11:12 {name  = "Primosz", ucid = "a1c9b47d49322b949b62f38af230b70f", ip = "82.160.125.42:48308", id = 5} said "SLMOD INFO: Player "fahad" is getting autokicked back to spectator" to all
CHAT: Dec 15 01:11:12 {name  = "Viper 1-1 | someone", ucid = "8bc58dad23036a3ab8745d85ab0ac243", ip = "97.85.224.21:59062", id = 6} said "SLMOD INFO: Player "fahad" is getting autokicked back to spectator" to all
CHAT: Dec 15 01:11:12 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:51247", id = 8} said "SLMOD INFO: Player "fahad" is getting autokicked back to spectator" to all
CHAT: Dec 15 01:11:12 {name  = "fahad", ucid = "ffeb39cbf54452f99cd465661fcb80dc", ip = "88.98.240.178:6674", id = 10} said "SLMOD INFO: Player "fahad" is getting autokicked back to spectator" to all
CHAT: Dec 15 01:11:12 {name  = "Jetfire", ucid = "5a3e083c88b588f851c3d3125107d596", ip = "82.21.226.187:51479", id = 11} said "SLMOD INFO: Player "fahad" is getting autokicked back to spectator" to all
CHAT: Dec 15 01:11:12 {name  = "PrivateRyan", ucid = "fcfb6f650983ab930594dc1d213d6aa0", ip = "73.160.79.198:63365", id = 12} said "SLMOD INFO: Player "fahad" is getting autokicked back to spectator" to all
CHAT: Dec 15 01:11:12 {name  = "Coldy", ucid = "7c1599f34d0c95c44d7ce81024638da1", ip = "90.209.33.234:53112", id = 13} said "SLMOD INFO: Player "fahad" is getting autokicked back to spectator" to all
CHAT: Dec 15 01:11:12 {name  = "Anarchy 1-1", ucid = "000690ab7d226c14b53fbcbe707aa329", ip = "73.232.68.242:51053", id = 14} said "SLMOD INFO: Player "fahad" is getting autokicked back to spectator" to all
CHAT: Dec 15 01:11:12 {name  = "Apollo", ucid = "944765e36fd582e2dc914c8dfcfdd821", ip = "50.80.153.164:61127", id = 15} said "SLMOD INFO: Player "fahad" is getting autokicked back to spectator" to all
CHAT: Dec 15 01:11:12 {name  = "KutuLoncat", ucid = "a8999c7236ea228b519e9f28b500fc05", ip = "103.78.114.126:8125", id = 19} said "SLMOD INFO: Player "fahad" is getting autokicked back to spectator" to all
CHAT: Dec 15 01:11:12 {name  = "FLY", ucid = "337865efb8ef2b994289b5f875e849e2", ip = "173.206.244.100:54213", id = 20} said "SLMOD INFO: Player "fahad" is getting autokicked back to spectator" to all
CHAT: Dec 15 01:11:12 {name  = "TheLaw", ucid = "0c028e3eddda8818e75816452086c8b4", ip = "75.130.111.138:54901", id = 25} said "SLMOD INFO: Player "fahad" is getting autokicked back to spectator" to all
CHAT: Dec 15 01:11:12 {name  = "Pligrim", ucid = "5b2d3171172aafe7210800710bc4c4eb", ip = "109.148.241.188:59207", id = 26} said "SLMOD INFO: Player "fahad" is getting autokicked back to spectator" to all
CHAT: Dec 15 01:12:05 {name  = "TheLaw", ucid = "0c028e3eddda8818e75816452086c8b4", ip = "75.130.111.138:54901", id = 25} said "wouldnt go that way, is a shit show" to all
TEAM KILL: Dec 15 01:12:34 {players = {1 = {name  = "fahad", ucid = "ffeb39cbf54452f99cd465661fcb80dc", ip = "nil", id = 10}1 = {name = Pilot #497 with F/A-18C Lot 20
CHAT: Dec 15 01:12:34 {name  = "SundayPuncher", ucid = "de6459eb86e013ec1646a75927256720", ip = "73.110.14.3:64860", id = 3} said "SLMOD INFO: Player "fahad" is getting autokicked back to spectator" to all
CHAT: Dec 15 01:12:34 {name  = "[RODO][TS's] Gluttony", ucid = "99b1dc3b9766de1a9a1e85771d6f05dd", ip = "70.81.181.203:62854", id = 4} said "SLMOD INFO: Player "fahad" is getting autokicked back to spectator" to all
CHAT: Dec 15 01:12:34 {name  = "Primosz", ucid = "a1c9b47d49322b949b62f38af230b70f", ip = "82.160.125.42:48308", id = 5} said "SLMOD INFO: Player "fahad" is getting autokicked back to spectator" to all
CHAT: Dec 15 01:12:34 {name  = "Viper 1-1 | someone", ucid = "8bc58dad23036a3ab8745d85ab0ac243", ip = "97.85.224.21:59062", id = 6} said "SLMOD INFO: Player "fahad" is getting autokicked back to spectator" to all
CHAT: Dec 15 01:12:34 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:51247", id = 8} said "SLMOD INFO: Player "fahad" is getting autokicked back to spectator" to all
CHAT: Dec 15 01:12:34 {name  = "fahad", ucid = "ffeb39cbf54452f99cd465661fcb80dc", ip = "88.98.240.178:6674", id = 10} said "SLMOD INFO: Player "fahad" is getting autokicked back to spectator" to all
CHAT: Dec 15 01:12:34 {name  = "Jetfire", ucid = "5a3e083c88b588f851c3d3125107d596", ip = "82.21.226.187:51479", id = 11} said "SLMOD INFO: Player "fahad" is getting autokicked back to spectator" to all
CHAT: Dec 15 01:12:34 {name  = "PrivateRyan", ucid = "fcfb6f650983ab930594dc1d213d6aa0", ip = "73.160.79.198:63365", id = 12} said "SLMOD INFO: Player "fahad" is getting autokicked back to spectator" to all
CHAT: Dec 15 01:12:34 {name  = "Coldy", ucid = "7c1599f34d0c95c44d7ce81024638da1", ip = "90.209.33.234:53112", id = 13} said "SLMOD INFO: Player "fahad" is getting autokicked back to spectator" to all
CHAT: Dec 15 01:12:34 {name  = "Anarchy 1-1", ucid = "000690ab7d226c14b53fbcbe707aa329", ip = "73.232.68.242:51053", id = 14} said "SLMOD INFO: Player "fahad" is getting autokicked back to spectator" to all
CHAT: Dec 15 01:12:34 {name  = "Apollo", ucid = "944765e36fd582e2dc914c8dfcfdd821", ip = "50.80.153.164:61127", id = 15} said "SLMOD INFO: Player "fahad" is getting autokicked back to spectator" to all
CHAT: Dec 15 01:12:34 {name  = "FLY", ucid = "337865efb8ef2b994289b5f875e849e2", ip = "173.206.244.100:54213", id = 20} said "SLMOD INFO: Player "fahad" is getting autokicked back to spectator" to all
CHAT: Dec 15 01:12:34 {name  = "TheLaw", ucid = "0c028e3eddda8818e75816452086c8b4", ip = "75.130.111.138:54901", id = 25} said "SLMOD INFO: Player "fahad" is getting autokicked back to spectator" to all
CHAT: Dec 15 01:12:34 {name  = "Pligrim", ucid = "5b2d3171172aafe7210800710bc4c4eb", ip = "109.148.241.188:59207", id = 26} said "SLMOD INFO: Player "fahad" is getting autokicked back to spectator" to all
CHAT: Dec 15 01:12:35 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:51247", id = 8} said "Some Migs inbound from the North" to all
CHAT: Dec 15 01:13:12 {name  = "SundayPuncher", ucid = "de6459eb86e013ec1646a75927256720", ip = "73.110.14.3:64860", id = 3} said "rgr" to all
CHAT: Dec 15 01:13:12 {name  = "[RODO][TS's] Gluttony", ucid = "99b1dc3b9766de1a9a1e85771d6f05dd", ip = "70.81.181.203:62854", id = 4} said "lol he shoots me and runs like a little bitch" to all
TEAM KILL: Dec 15 01:13:18 {players = {1 = {name  = "Dagger 1-2|MrTurtle_gamer", ucid = "4a567849afb08e7be2df1731322d7b28", ip = "nil", id = 7}1 = {name = [RODO][TS's] Gluttony with AIM-9M
CHAT: Dec 15 01:13:20 {name  = "Coldy", ucid = "7c1599f34d0c95c44d7ce81024638da1", ip = "90.209.33.234:53112", id = 13} said "That may have been me you spawned on and it's my bad. Had to recalibrate my throttle as it was" to all
CHAT: Dec 15 01:13:28 {name  = "Coldy", ucid = "7c1599f34d0c95c44d7ce81024638da1", ip = "90.209.33.234:53112", id = 13} said "trying to take off. That's my bad bro" to all
TEAM KILL: Dec 15 01:14:09 {players = {1 = {name  = "Dagger 1-2|MrTurtle_gamer", ucid = "4a567849afb08e7be2df1731322d7b28", ip = "nil", id = 7}1 = {name = Viper 1-1 | someone with M-61
CHAT: Dec 15 01:14:19 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:51247", id = 8} said "You wanna bring a few AMRAAMs?" to all
CHAT: Dec 15 01:14:39 {name  = "SundayPuncher", ucid = "de6459eb86e013ec1646a75927256720", ip = "73.110.14.3:64860", id = 3} said "yeah how far out are they? should i bring fuel?" to all
CHAT: Dec 15 01:14:48 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:51247", id = 8} said "Like 30nm" to all
CHAT: Dec 15 01:14:54 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:51247", id = 8} said "You can see them on F10" to all
CHAT: Dec 15 01:15:31 {name  = "SundayPuncher", ucid = "de6459eb86e013ec1646a75927256720", ip = "73.110.14.3:64860", id = 3} said "loadingup 6 of them lol" to all
CHAT: Dec 15 01:15:46 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:51247", id = 8} said "Hahah you prob dont need that many but okay XD" to all
CHAT: Dec 15 01:16:01 {name  = "SundayPuncher", ucid = "de6459eb86e013ec1646a75927256720", ip = "73.110.14.3:64860", id = 3} said "they might be vets lol never know!" to all
CHAT: Dec 15 01:17:51 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:51247", id = 8} said "Nvm they got taken care of" to all
CHAT: Dec 15 01:18:25 {name  = "SundayPuncher", ucid = "de6459eb86e013ec1646a75927256720", ip = "73.110.14.3:64860", id = 3} said "ok ima rearm" to all
CHAT: Dec 15 01:18:50 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:51247", id = 8} said "rgr" to all
CHAT: Dec 15 01:19:09 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:51247", id = 8} said "I'll get a head start" to all
CHAT: Dec 15 01:19:43 {name  = "Jetfire", ucid = "5a3e083c88b588f851c3d3125107d596", ip = "82.21.226.187:51479", id = 11} said "Can Redfor be Nato airframes too?" to all
CHAT: Dec 15 01:20:04 {name  = "SundayPuncher", ucid = "de6459eb86e013ec1646a75927256720", ip = "73.110.14.3:64860", id = 3} said "g2g" to all
CHAT: Dec 15 01:20:10 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:51247", id = 8} said "Ahhh damn" to all
CHAT: Dec 15 01:20:14 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:51247", id = 8} said "Been fun@" to all
CHAT: Dec 15 01:25:40 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:51247", id = 8} said "We need CAP At Novo ASAp" to all
CHAT: Dec 15 01:31:31 {name  = "Jetfire", ucid = "5a3e083c88b588f851c3d3125107d596", ip = "82.21.226.187:51479", id = 11} said "Close landing there F-14" to all
CHAT: Dec 15 01:31:57 {name  = "Ala13_Deivid", ucid = "245f2f25a232c5e4dfabe9eec2dda1b6", ip = "86.106.2.42:11513", id = 7} said "sorry F-14" to all
CHAT: Dec 15 01:31:58 {name  = "Anarchy 1-1", ucid = "000690ab7d226c14b53fbcbe707aa329", ip = "73.232.68.242:51053", id = 14} said "lol shot up by AAA, real wild" to all
CHAT: Dec 15 01:33:41 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:51247", id = 8} said "Good work team!" to all
CHAT: Dec 15 01:33:50 {name  = "EBOLA", ucid = "01f969101ee14fb79dd8ee25629457e1", ip = "73.46.217.1:59226", id = 10} said "that got intense lol" to all
CHAT: Dec 15 01:35:14 {name  = "TheLaw", ucid = "0c028e3eddda8818e75816452086c8b4", ip = "75.130.111.138:54901", id = 25} said "LAW from Krymsk to Krans, Cap Please" to all
CHAT: Dec 15 01:36:12 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:51247", id = 8} said "I'm landing shortly for rearm" to all
CHAT: Dec 15 01:36:48 {name  = "TheLaw", ucid = "0c028e3eddda8818e75816452086c8b4", ip = "75.130.111.138:54901", id = 25} said "rgr, im just spooling up" to all
CHAT: Dec 15 01:37:02 {name  = "TheLaw", ucid = "0c028e3eddda8818e75816452086c8b4", ip = "75.130.111.138:54901", id = 25} said "shes a slow fat pig, you got time" to all
CHAT: Dec 15 01:38:09 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:51247", id = 8} said "on final" to all
CHAT: Dec 15 01:40:50 {name  = "Icarus", ucid = "47f8b79274ead0a1407967af686b5d6b", ip = "68.197.43.56:51247", id = 8} said "Arming" to all
TEAM HIT: Dec 15 01:44:22 {players = {1 = {name  = "Ala13_Deivid", ucid = "245f2f25a232c5e4dfabe9eec2dda1b6", ip = "86.106.2.42:11513", id = 7}1 = {name = New Static Object #106 with F/A-18C Lot 20
TEAM HIT: Dec 15 01:44:23 {players = {1 = {name  = "Ala13_Deivid", ucid = "245f2f25a232c5e4dfabe9eec2dda1b6", ip = "86.106.2.42:11513", id = 7}1 = {name = New Static Object #107 with F/A-18C Lot 20
TEAM HIT: Dec 15 01:44:23 {players = {1 = {name  = "Ala13_Deivid", ucid = "245f2f25a232c5e4dfabe9eec2dda1b6", ip = "86.106.2.42:11513", id = 7}1 = {name = New Static Object #105 with F/A-18C Lot 20
TEAM KILL: Dec 15 01:44:24 {players = {1 = {name  = "Ala13_Deivid", ucid = "245f2f25a232c5e4dfabe9eec2dda1b6", ip = "nil", id = 7}1 = {name = New Static Object #106 with F/A-18C Lot 20
TEAM KILL: Dec 15 01:44:24 {players = {1 = {name  = "Ala13_Deivid", ucid = "245f2f25a232c5e4dfabe9eec2dda1b6", ip = "nil", id = 7}1 = {name = New Static Object #107 with F/A-18C Lot 20
CHAT: Dec 15 01:46:38 {name  = "FLY", ucid = "337865efb8ef2b994289b5f875e849e2", ip = "173.206.244.100:54213", id = 20} said "need CAP over sukhumi please" to all
CHAT: Dec 15 01:46:49 {name  = "Jake \"Sully\"", ucid = "a10a77d0a03a44912cef2b0a2ad05114", ip = "74.71.231.23:58301", id = 16} said "18 on krymsk move off runway" to all
CHAT: Dec 15 01:47:14 {name  = "Dodge 1-2 Cap Price", ucid = "bbf30072746452eea06cd2fbb72bf904", ip = "201.230.114.8:48793", id = 6} said "wait" to all
CHAT: Dec 15 01:48:33 {name  = "Dodge 1-2 Cap Price", ucid = "bbf30072746452eea06cd2fbb72bf904", ip = "201.230.114.8:48793", id = 6} said "its clear" to all
CHAT: Dec 15 01:48:37 {name  = "Jake \"Sully\"", ucid = "a10a77d0a03a44912cef2b0a2ad05114", ip = "74.71.231.23:58301", id = 16} said "copy" to all
TEAM HIT: Dec 15 02:09:23 {players = {1 = {name  = "Primosz", ucid = "a1c9b47d49322b949b62f38af230b70f", ip = "82.160.125.42:48308", id = 5}1 = {name = Dodge 1-2 Cap Price with kamikaze
TEAM KILL: Dec 15 02:09:28 {players = {1 = {name  = "Primosz", ucid = "a1c9b47d49322b949b62f38af230b70f", ip = "nil", id = 5}1 = {name = Dodge 1-2 Cap Price with kamikaze
